reviewId,userName,userImage,content,ManualLabelling,score,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,appVersion,year
8ccbf830-b761-49e6-93ab-464b01e698b7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Selalu minta up date seperti buat baru harus mengosongkankan download yg lain , down load ,setiap beberapa bulan",0,1,1,4.1.525,2022-06-27,,,4.1.525,2022
831b1254-fec1-412d-80f8-bee4e7d0332d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi gak jelas dulu enak sekarang gak jelas verifikasi pakai gambar tapi gak jelas memgarah yang atas ,sudah jagan di instal maaf 🙏",0,1,2,,2021-10-06,"Happy Wednesday and thanks for leaving your review of the LinkedIn app. We're sorry to hear you're not enjoying it. If you have any further feedback you'd like to share with us, please email us at https://lnkd.in/GP Thanks. -MA",2021-10-06 23:00:59,,2021
bbb7688b-1a14-421a-b5c1-7136869edfb5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi nya jelek, fungsinya sama kayak medsos, mending ganti aja namanya",0,1,1,,2021-02-10,,,,2021
4b5a40ff-77c1-4f3e-af90-21c3baed239c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apknya ribet. Ga jelas. Enakan pakai jobstreet mudah di pahami dan simpel,0,2,0,,2022-02-20,,,,2022
15a6f5f1-a1c6-4c88-920b-cd61a51c52e5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gk bisa verifikasi, padalan udah bner...udh behari2 masih gak bisa login",0,1,0,,2023-11-24,,,,2023
adf7e77e-5f83-45e3-b7d3-9dee2e34ddbd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apa apaan ini,ga ada pernah install apk nya tapi diminta bayar langganan? Maksud nya gimana ini? Ini mau meras apa gimana? tolong lah",0,1,0,,2024-05-31,,,,2024
2527e3f9-cbf2-4be0-89b8-2f699716668a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apaan sih akun gw kenapa hilang pas buka kok connect nya kaga ada perasaan udah nyampe 1000 kenapa sekarang jadi 0 aplikasi kaga guna cihhhh,0,1,15,4.1.770,2023-01-06,"Hai - Untuk layanan pelanggan dalam bahasa Indonesia, harap hubungi kami di link berikut: https://lnkd.in/GP. -RM",2023-01-07 00:09:58,4.1.770,2023
f5370f2e-f922-4b2c-94e0-85a9b7145a34,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mengapa iklan terus bermuculan bos, saya tidak suka, jadi mengganggu aktivitas saya",0,1,0,,2024-06-16,,,,2024
d2d3667b-68a6-44c6-8c31-e3f19fc8d626,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya punya saran untuk aplikasi LinkedIn dari pihak pemilik Amerika Serikat 🇺🇲 kebetulan saya indonesia jadi maaf saya kurang mendukung penggunaan media ini dikarenakan saya kurang cocok terima kasih 🤣🙏🥴🔥,0,1,0,,2022-10-30,,,,2022
fca11321-9422-4e51-bc11-cfcc7e0cac63,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat mudah digunakan sebagai upaya untuk kerja penuh waktu ataupun kerja paruh waktu,1,5,3,,2020-07-11,,,,2020
73c1357a-487a-40f3-beef-a4de7b5efff2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cuma nyepam di email.. ga ada satupun CV w di terima sampai interview.. nasib..nasib.. 😂,0,1,2,4.1.202,2020-06-07,"Thanks for leaving your review of the LinkedIn app. We're sorry to hear you're not enjoying it. If you have any further feedback you'd like to share with us, please email us at https://lnkd.in/GP. Thanks! - LJ",2020-06-07 13:33:06,4.1.202,2020
e92b0dc3-c271-4f99-a39f-f18049df9b50,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dihalaman utamanya itu bahasanya inggris semua, dan isinya video berita , informasi sebuah perusahaan , kok gak ada lowongan kerjanya ya ? Apa yang saya cari itu gak ketemu ,",0,2,33,4.1.512,2020-11-14,"Thanks for leaving your review, we’re sorry to hear about the issues you are describing. We’d like to look into them further if you email us at https://lnkd.in/GP We hope to hear from you -JD",2020-11-14 21:52:28,4.1.512,2020
48cd3a7f-aed3-472b-80d6-39424d9cae52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,LinkedIn profesional menjembatani ilmu dan pengalaman-pengalaman baru yang dapat diaplikasikan pada dunia kerja. Dan satu yang terjadi adalah relationship.,1,5,28,4.1.475,2020-08-04,,,4.1.475,2020
7e7248ce-c9e2-4103-ba2e-23b45c7e5846,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi LinkedIn memudahkan untuk terhubung dengan orang-orang dan hal-hal yang penting untuk kehidupan profe,1,1,0,1.0.0,2023-06-05,,,1.0.0,2023
a0d89191-bc29-463c-be68-a41388188427,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keren aplikasi nya jadi lebih mudah mengakses informasi,1,5,0,,2024-08-19,,,,2024
c0dab567-0d59-41ee-aea5-cf2917e5b9ba,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jelek bgt gak bisa registrasi verifikasi nya sangat gak support,0,1,12,4.1.704,2022-06-13,,,4.1.704,2022
d9200469-efda-4a78-b50b-8737570a2597,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya sangat senang dengan aplikasi linkdĺn karena membantu koneksi jaringan .,1,1,15,4.1.507,2020-10-24,"Thanks for leaving your review, we’re sorry to hear about the issues you are describing. We’d like to look into them further if you email us at https://lnkd.in/GP We hope to hear from you -JD",2020-10-24 19:54:51,4.1.507,2020
24e0d4dd-85c0-415d-85e2-6780f2044118,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Susah bngt login nyeeee, buang2 waktu doang, verifikasi ga kelar2.",0,1,14,4.1.821,2023-05-18,,,4.1.821,2023
4da03c63-7f5e-42ae-a2a7-860d6a6cc59f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa setiap Menyimpan data data selalu pengiriman gagal?,0,1,8,4.1.415.1,2020-02-28,"Thanks for leaving your review, we’re sorry to hear about the issues you are describing. We’d like to look into them further if you email us at https://lnkd.in/GP We hope to hear from you -LC",2020-02-28 18:47:25,4.1.415.1,2020
22400e69-e8c5-4827-9dec-de9900bbc293,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kesel banget sumpah sm Linkedln skrg, tahap verifikasinya gagal trs.. logika aja klo kita bukan manusia melainkan hewan kan gak mungkin bisa login tolol.. tolong perbaiki lg ya.. kecewa akut!",0,1,2,,2022-05-23,,,,2022
c3e11d8d-21f4-4bb8-ac25-42df7fc3a4f6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi menyesatkan tidak akurat, tidak punya akun tapi ada di likedln di pencarian google muncul nama gua, mana tanda tangan ???? hak cipta ???? dalam 24 jam tidak di hapus di pencarian google anda kena pencemaran nama baik #terimakasih",0,1,0,,2023-06-20,,,,2023
0fb6ce37-2206-43ad-8562-c560fa719d07,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak jelas aplikasi nya. Kenapa verifikasi untuk masuk harus nebak gambar hewan.. mending dikasih pertanyaan atau kode captcha deh dari pada nebak gambar,0,1,60,4.1.656,2022-01-24,,,4.1.656,2022
09ef1e48-e8b1-43fe-98c9-b96e5664f4be,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Asik juga buat usaha,1,2,0,4.1.950,2024-06-19,,,4.1.950,2024
b9750746-596f-4b80-8a98-ce378e216c48,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Subs nya mahal bgt 🫠,0,2,0,4.1.974,2024-08-31,,,4.1.974,2024
eb0a4d11-6082-423f-b15a-5393dbdcc03a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi ini sangat berguna bukan hanya untuk jobseeker atau recruiter, tapi untuk employee juga bermanfaat menambah wawasan dan relasi.",1,5,32,4.1.656,2022-01-15,,,4.1.656,2022
c0d02419-dcad-46a0-b441-a860c4e205cf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"susah verifikasi kode, lama sekali notifnya. dan gambar badak susah buat verif. menyesalllllllll skaliiiii 👎",0,1,1,,2021-10-26,"Hai - Untuk layanan pelanggan dalam bahasa Indonesia, harap hubungi kami di link berikut: https://lnkd.in/GP -LC",2021-11-04 18:55:09,,2021
7167adf9-86cd-4153-a82c-0c9c6455ce97,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mohon maaf untuk login aja verifikasi mulu ga selesai selesai bingung bat ini apk knp sih.. captcah eror mulu,0,1,1,,2023-05-06,"Hai - Untuk layanan pelanggan dalam bahasa Indonesia, harap hubungi kami di link berikut: https://lnkd.in/gPit6Hrh. - PN",2023-05-08 05:56:00,,2023
d87ce09f-215d-4690-bea0-86962c33d368,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cuma ferifikasi gambar untuk memastikan bukan robot saja susah betul..males mau pakai aplikasi dari awal.sudah ribet,0,1,1,,2022-02-27,,,,2022
510c075a-d96f-4ce7-9de7-397f10219b93,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasinya selalu nyampah di tiap beli HP baru tp bgtu mo login susah bngd pdhl udh ngisi captcha dengan benar...gk niat banget bkin aplikasi,0,1,7,4.1.861.1,2023-09-21,,,4.1.861.1,2023
30912cf5-3b68-4f8e-a105-63bc7a80468a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gak bisa buka terlalu banyak iklan. Capek dech....,0,1,0,,2024-06-13,,,,2024
cb8cee75-87d9-4761-9eac-a83e5e50ca0d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"untuk para pengembang tolong dong diperbaiki.... mash ada yg tipu"" buat cari pekerjaan.... atau bikin setiap perusahaan yg mau menerbitkan info lowongan pekerjaan tidak asal bikin profil perusahan harus ada dgn jelas dan kasih kolom komentar. masa sebesar linkedln ada info lowongan yg gak jelas atau tipu""",0,2,259,4.1.478.1,2020-08-11,"We appreciate you taking the time to review the LinkedIn app. We'll pass your comments upward to our team here. If there is any additional feedback you'd like to provide, please email us at https://lnkd.in/GP. Thank you! - LJ",2020-08-11 20:36:50,4.1.478.1,2020
55ff89cc-0721-47f6-b975-95c14aa08a64,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,INI APAAN GUA DAH VERIFIKASI BOLAK BALIK MASIH AJA GA BISA LOGIN!! VERIFIKASI EMAIL SEMUA MASIH AJA GA BISA. TOLONG DIPERBAIKI!!,0,1,2,,2024-03-14,,,,2024
4a8c99e8-c472-4da5-a380-2c64dfc11186,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini kenapa ya setiap mau login verifikasi sudah benar tapi minta verifikasi terus berulang ulang.,0,3,1,,2023-09-16,,,,2023
64c9009a-a179-453f-b479-64ff053a2b4d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ga masuk akal, udah verifikasi dengan benar tapi akun saya dibatasi?! mana 2 akun lagii. gimana sih?!",0,1,0,,2024-08-14,,,,2024
115a712d-b6a9-450b-8951-aead783213ab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu,1,5,1,4.1.952,2024-06-21,,,4.1.952,2024
54669bd3-0739-4f5e-9802-da433a57c50e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi memuakkan,0,1,0,4.1.952,2024-06-23,,,4.1.952,2024
2812f473-0fa6-4bad-b993-839c2575b988,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Notioikasinya terlalu sering numpuk di email menjadi penuh,0,1,1,,2024-06-18,,,,2024
6e6760db-f99e-43a7-9e7e-302e7cababfc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya sampai tiap hari buat akun , dinonaktifkan tanpa ada kejelasan ,benci saya saya ,mkanya saya beri bintang 1 ,sampai tidak ada perubahan tidak ada penambahan bintang terimakasih",0,1,10,4.1.425,2020-04-14,"Hi - We appreciate you taking the time to reach out. We'd like to take a closer look into this. Can you send the following to us? Your app version, phone model/version. Please send it here: https://lnkd.in/GP  Thanks!  -LJ",2020-04-14 22:39:04,4.1.425,2020
97cbeacb-9685-4e74-8754-291327bcb7f3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat amat membantu bisa mendapatkan informasi pekerjaan sesuai kompetensi kita .Juga bisa bertemu dengan relasi atau kolega yg suitable.,1,5,2,,2020-04-27,,,,2020
613d41f2-365d-4857-921b-261c67f6734b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apk teraneh.... Cuma niat nyari duit haram doang apk ini, dajjal",0,1,2,4.1.936,2024-05-07,,,4.1.936,2024
ac9b50d0-6034-4419-aae0-2b63f33205b4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Buruk.... Selalu arahin klik kambing arah ke atas selalu salah,0,2,0,,2024-06-12,,,,2024
76300752-a8f4-4cfa-8205-903bf80c290b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya kasih bintang***karena ada msalah saya tidak bisa liat fropil dan ampload video.mohon accunt saya bisa d perbaiki,0,3,1,,2020-03-18,,,,2020
773e5c3c-9988-4d7c-8bed-858397ec5a51,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Hei dev, klo buat aplikasi yg bnr ya,,, tolol bngt...!!! Lebih gmpang buat email dan gmail, dripada login di linkedin, dsruh pecahkan tekateki...?!! Situ tolol apa n???!!! Brengsek... Orang download app anda buat cari kerja, bukan untuk bermain teka teki yg gk bermutu boss...!!!",0,1,1,,2021-09-16,,,,2021
00678c37-ab4e-4d47-afbc-77465952efc0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gajelas suruh verifikasi tp gabisa lolos2, alasan nocaptcha ga valid terus, apalah dia apalah",0,1,1,,2024-03-09,,,,2024
49b279bf-b90a-4ae2-b8da-208da4e4c19f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gak di buka2 dan gak yg aneh2...sekali di buka tau tau akun di batasi lalu minta KTP , udah kayak buka aplikasi pinjol.",0,1,0,,2024-03-22,,,,2024
4c8cfebb-4857-4326-a677-8bc764a28e27,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Susah login, verifikasi sudah terkirim malah di coba beberapa hari lagi,",0,1,1,,2024-04-28,,,,2024
99a476d1-1c14-4e0c-a015-b79bda862e17,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terbaik info loker,1,5,0,4.1.952,2024-06-28,,,4.1.952,2024
8e76ce94-23c8-4db5-8142-344833b8b3a3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kok gk bisa masuk yah, ada tulisan akun anda dibatasi terus, udah verify identitas kok belum dihubungi hubungi. please tolong lah mau cari kerja buat kuliah ini 🥲",0,1,7,4.1.709,2022-07-10,,,4.1.709,2022
42dcf657-f3c9-4c18-ac08-a7773feab8c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,susah login! gak jelas banget ini apk. muter2 verifikasi doank..,0,2,0,,2024-03-13,,,,2024
08008ee6-fb11-4905-80d8-416391d6e273,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Awalnya sih sangat berharap dengan aplikasi ini tapi baru 2 hari akun sudah dinonaktifkan tolong segera diperbaiki , thanks",0,1,13,4.1.436,2020-04-13,Hi - Thanks for taking the time to review the LinkedIn App. Sorry to hear you are experiencing an issue. Please try to log into your profile using a laptop or desktop computer. You will be prompted to supply some additional information to our team directly. - LJ,2020-04-14 22:21:32,4.1.436,2020
744f4698-6061-4533-bbbb-dd1a5a4d94a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya sangat suka aplikasi linkkedin.....,1,5,1,4.1.946.1,2024-06-06,,,4.1.946.1,2024
0f6f446f-0cac-4d79-aea5-cfc2ce3e61fc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat Bagus dan Bermanfaat,1,5,1,4.1.923,2024-06-08,,,4.1.923,2024
1463b1c9-f776-4203-9731-ab72e81f6255,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Benci saya iklanya masuk terus....dalam 10 menit,0,1,3,4.1.947,2024-06-09,,,4.1.947,2024
7d215424-deea-4193-8561-76058eea1e3c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mudah dalam mendapatkan informasi kerja.,1,5,1,4.1.946.1,2024-06-05,,,4.1.946.1,2024
60fe748b-246f-4c35-9742-2ae9f0dbc447,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Menyediakan informasi secara rinci,1,5,0,4.1.946.1,2024-06-05,,,4.1.946.1,2024
669d6c50-f02f-4c9c-99bc-79853e2b1e49,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tiba"" akun dibatasi, selalu dimimta login terus. Kacau nih...",0,1,2,4.1.823,2023-08-21,,,4.1.823,2023
5927e960-6353-42e2-906b-6b57e8ab4b4d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat baik untuk membangun relasi dan komunikasi antar bagian,0,5,4,4.1.379,2020-06-10,,,4.1.379,2020
fb70fd84-5742-44a2-8486-7b34550c9804,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini gimana si. Padahal aku ga ngapa-ngapain akun ku malah kek ke banned tolong diperbaiki servernya!,0,1,6,4.1.848.1,2023-08-18,,,4.1.848.1,2023
896ec643-dc1b-4b5e-a6f8-a990f4e38981,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi aneh gabisa login,0,1,3,4.1.936,2024-05-06,,,4.1.936,2024
f9e677f3-bb28-4d75-a65d-9cd78aa6e97f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Semua lowongan terlalu meminta standar kebohongan yang luar biasa.. Mereka lowongan pekerjaan tapi tidak untuk merekrut para pencari kerja,0,1,0,,2023-09-10,,,,2023
d9dc2971-830a-4dbb-968f-74a4340a0913,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terima kasih...semoga lancar,1,5,0,4.1.947,2024-06-12,,,4.1.947,2024
f53d4f49-11a4-4949-8e92-518f1f1d38cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Iklan menggangu,0,1,0,4.1.945,2024-06-05,,,4.1.945,2024
41972514-608f-4758-bd7a-fd8a4964dea3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk gajelas akun tiba2 gabisa di akses dan butuh verifikasi yang ga selesai2 sampe sekarang,0,1,9,4.1.850,2023-08-21,,,4.1.850,2023
ae364631-278e-4b88-99ef-97ab85a56524,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ya Ampun, gw Apply 10 lowongan/hari gk ada yang manggil... Yang manggil malah yang di LinkedIn sm glint. Aneh banget",0,1,7,4.1.884,2023-12-01,,,4.1.884,2023
